epoch,lr-AdamW,step,train_loss,val_accuracy,val_f1,val_loss,val_mse,val_pearson,val_precision,val_recall,val_spearman
,1.0212871287128712e-07,6189,,,,,,,,,
20,,6189,0.06793796271085739,,,,,,,,
,1.0221122112211221e-07,6194,,,,,,,,,
20,,6194,0.06526780873537064,,,,,,,,
,1.0229372937293729e-07,6199,,,,,,,,,
20,,6199,0.033146847039461136,,,,,,,,
,1.0237623762376237e-07,6204,,,,,,,,,
20,,6204,0.07256083935499191,,,,,,,,
,1.0245874587458745e-07,6209,,,,,,,,,
20,,6209,0.09251833707094193,,,,,,,,
,1.0254125412541253e-07,6214,,,,,,,,,
20,,6214,0.037272389978170395,,,,,,,,
,1.0262376237623761e-07,6219,,,,,,,,,
20,,6219,0.04899003356695175,,,,,,,,
,1.027062706270627e-07,6224,,,,,,,,,
20,,6224,0.07581548392772675,,,,,,,,
,1.0278877887788779e-07,6229,,,,,,,,,
20,,6229,0.051559560000896454,,,,,,,,
,1.0287128712871287e-07,6234,,,,,,,,,
20,,6234,0.07154553383588791,,,,,,,,
,1.0295379537953795e-07,6239,,,,,,,,,
20,,6239,0.11293940246105194,,,,,,,,
,1.0303630363036303e-07,6244,,,,,,,,,
20,,6244,0.07232856750488281,,,,,,,,
,1.0311881188118811e-07,6249,,,,,,,,,
20,,6249,0.06940519064664841,,,,,,,,
,1.032013201320132e-07,6254,,,,,,,,,
20,,6254,0.07612596452236176,,,,,,,,
,1.0328382838283828e-07,6259,,,,,,,,,
20,,6259,0.03780004382133484,,,,,,,,
,1.0336633663366335e-07,6264,,,,,,,,,
20,,6264,0.10480432212352753,,,,,,,,
,1.0344884488448845e-07,6269,,,,,,,,,
20,,6269,0.13354039192199707,,,,,,,,
,1.0353135313531353e-07,6274,,,,,,,,,
20,,6274,0.09767407178878784,,,,,,,,
,1.036138613861386e-07,6279,,,,,,,,,
20,,6279,0.09396716952323914,,,,,,,,
,1.036963696369637e-07,6284,,,,,,,,,
20,,6284,0.09677702933549881,,,,,,,,
,1.0377887788778877e-07,6289,,,,,,,,,
20,,6289,0.10228980332612991,,,,,,,,
,1.0386138613861385e-07,6294,,,,,,,,,
20,,6294,0.06445156037807465,,,,,,,,
,1.0394389438943894e-07,6299,,,,,,,,,
20,,6299,0.1177406907081604,,,,,,,,
,1.0402640264026402e-07,6304,,,,,,,,,
20,,6304,0.09699203073978424,,,,,,,,
,1.041089108910891e-07,6309,,,,,,,,,
20,,6309,0.08549706637859344,,,,,,,,
,1.041914191419142e-07,6314,,,,,,,,,
20,,6314,0.06672989577054977,,,,,,,,
,1.0427392739273926e-07,6319,,,,,,,,,
20,,6319,0.10195861011743546,,,,,,,,
,1.0435643564356435e-07,6324,,,,,,,,,
20,,6324,0.08704117685556412,,,,,,,,
,1.0443894389438944e-07,6329,,,,,,,,,
20,,6329,0.16818484663963318,,,,,,,,
,1.0452145214521452e-07,6334,,,,,,,,,
20,,6334,0.08877452462911606,,,,,,,,
,1.046039603960396e-07,6339,,,,,,,,,
20,,6339,0.09556712955236435,,,,,,,,
,1.0468646864686468e-07,6344,,,,,,,,,
20,,6344,0.09001079201698303,,,,,,,,
,1.0476897689768976e-07,6349,,,,,,,,,
20,,6349,0.09126246720552444,,,,,,,,
,1.0485148514851484e-07,6354,,,,,,,,,
20,,6354,0.0333988219499588,,,,,,,,
,1.0493399339933994e-07,6359,,,,,,,,,
20,,6359,0.06110154837369919,,,,,,,,
20,,6362,,0.5625,0.7200000286102295,0.08361110836267471,0.08361110836267471,-0.027846641838550568,0.5625,1.0,-0.012170274741947651
,1.0501650165016502e-07,6364,,,,,,,,,
21,,6364,0.04733393341302872,,,,,,,,
,1.0509900990099008e-07,6369,,,,,,,,,
21,,6369,0.0478740818798542,,,,,,,,
,1.0518151815181518e-07,6374,,,,,,,,,
21,,6374,0.10254115611314774,,,,,,,,
,1.0526402640264026e-07,6379,,,,,,,,,
21,,6379,0.13845691084861755,,,,,,,,
,1.0534653465346534e-07,6384,,,,,,,,,
21,,6384,0.08960519731044769,,,,,,,,
,1.0542904290429043e-07,6389,,,,,,,,,
21,,6389,0.043405622243881226,,,,,,,,
,1.0551155115511551e-07,6394,,,,,,,,,
21,,6394,0.049898676574230194,,,,,,,,
,1.0559405940594058e-07,6399,,,,,,,,,
21,,6399,0.077835813164711,,,,,,,,
,1.0567656765676567e-07,6404,,,,,,,,,
21,,6404,0.09766478091478348,,,,,,,,
,1.0575907590759076e-07,6409,,,,,,,,,
21,,6409,0.12887315452098846,,,,,,,,
,1.0584158415841584e-07,6414,,,,,,,,,
21,,6414,0.02995193749666214,,,,,,,,
,1.0592409240924093e-07,6419,,,,,,,,,
21,,6419,0.1255742311477661,,,,,,,,
,1.06006600660066e-07,6424,,,,,,,,,
21,,6424,0.04878604784607887,,,,,,,,
,1.0608910891089108e-07,6429,,,,,,,,,
21,,6429,0.06535990536212921,,,,,,,,
,1.0617161716171617e-07,6434,,,,,,,,,
21,,6434,0.09346982836723328,,,,,,,,
,1.0625412541254125e-07,6439,,,,,,,,,
21,,6439,0.11217670142650604,,,,,,,,
,1.0633663366336633e-07,6444,,,,,,,,,
21,,6444,0.05129120871424675,,,,,,,,
,1.0641914191419143e-07,6449,,,,,,,,,
21,,6449,0.040237102657556534,,,,,,,,
,1.065016501650165e-07,6454,,,,,,,,,
21,,6454,0.06717568635940552,,,,,,,,
,1.0658415841584158e-07,6459,,,,,,,,,
21,,6459,0.09336695075035095,,,,,,,,
,1.0666666666666667e-07,6464,,,,,,,,,
21,,6464,0.056474193930625916,,,,,,,,
,1.0674917491749175e-07,6469,,,,,,,,,
21,,6469,0.11453524976968765,,,,,,,,
,1.0683168316831683e-07,6474,,,,,,,,,
21,,6474,0.0529986172914505,,,,,,,,
,1.069141914191419e-07,6479,,,,,,,,,
21,,6479,0.12692010402679443,,,,,,,,
,1.0699669966996699e-07,6484,,,,,,,,,
21,,6484,0.08367239683866501,,,,,,,,
,1.0707920792079207e-07,6489,,,,,,,,,
21,,6489,0.04609059914946556,,,,,,,,
,1.0716171617161715e-07,6494,,,,,,,,,
21,,6494,0.0651099905371666,,,,,,,,
,1.0724422442244225e-07,6499,,,,,,,,,
21,,6499,0.04586296156048775,,,,,,,,
,1.0732673267326731e-07,6504,,,,,,,,,
21,,6504,0.03642326593399048,,,,,,,,
,1.074092409240924e-07,6509,,,,,,,,,
21,,6509,0.1394250988960266,,,,,,,,
,1.0749174917491749e-07,6514,,,,,,,,,
21,,6514,0.1403181552886963,,,,,,,,
,1.0757425742574257e-07,6519,,,,,,,,,
21,,6519,0.06873850524425507,,,,,,,,
,1.0765676567656765e-07,6524,,,,,,,,,
21,,6524,0.04048994556069374,,,,,,,,
,1.0773927392739274e-07,6529,,,,,,,,,
21,,6529,0.11185307800769806,,,,,,,,
,1.0782178217821781e-07,6534,,,,,,,,,
21,,6534,0.022733667865395546,,,,,,,,
,1.0790429042904289e-07,6539,,,,,,,,,
21,,6539,0.05832797288894653,,,,,,,,
,1.0798679867986799e-07,6544,,,,,,,,,
21,,6544,0.057243358343839645,,,,,,,,
,1.0806930693069307e-07,6549,,,,,,,,,
21,,6549,0.12665300071239471,,,,,,,,
,1.0815181518151815e-07,6554,,,,,,,,,
21,,6554,0.08751966059207916,,,,,,,,
,1.0823432343234323e-07,6559,,,,,,,,,
21,,6559,0.06171200051903725,,,,,,,,
,1.0831683168316831e-07,6564,,,,,,,,,
21,,6564,0.1349063515663147,,,,,,,,
,1.0839933993399339e-07,6569,,,,,,,,,
21,,6569,0.13351823389530182,,,,,,,,
,1.0848184818481848e-07,6574,,,,,,,,,
21,,6574,0.08676967024803162,,,,,,,,
,1.0856435643564356e-07,6579,,,,,,,,,
21,,6579,0.07655516266822815,,,,,,,,
,1.0864686468646863e-07,6584,,,,,,,,,
21,,6584,0.08712859451770782,,,,,,,,
,1.0872937293729372e-07,6589,,,,,,,,,
21,,6589,0.072588250041008,,,,,,,,
,1.088118811881188e-07,6594,,,,,,,,,
21,,6594,0.11969957500696182,,,,,,,,
,1.0889438943894389e-07,6599,,,,,,,,,
21,,6599,0.05594165250658989,,,,,,,,
,1.0897689768976898e-07,6604,,,,,,,,,
21,,6604,0.11229192465543747,,,,,,,,
,1.0905940594059406e-07,6609,,,,,,,,,
21,,6609,0.0849754586815834,,,,,,,,
,1.0914191419141913e-07,6614,,,,,,,,,
21,,6614,0.09849187731742859,,,,,,,,
,1.0922442244224422e-07,6619,,,,,,,,,
21,,6619,0.05665720999240875,,,,,,,,
,1.093069306930693e-07,6624,,,,,,,,,
21,,6624,0.07706340402364731,,,,,,,,
,1.0938943894389438e-07,6629,,,,,,,,,
21,,6629,0.0341334268450737,,,,,,,,
,1.0947194719471948e-07,6634,,,,,,,,,
21,,6634,0.09904472529888153,,,,,,,,
,1.0955445544554454e-07,6639,,,,,,,,,
21,,6639,0.13949351012706757,,,,,,,,
,1.0963696369636962e-07,6644,,,,,,,,,
21,,6644,0.05864642187952995,,,,,,,,
,1.0971947194719472e-07,6649,,,,,,,,,
21,,6649,0.0646677166223526,,,,,,,,
,1.098019801980198e-07,6654,,,,,,,,,
21,,6654,0.10164876282215118,,,,,,,,
,1.0988448844884488e-07,6659,,,,,,,,,
21,,6659,0.09488356858491898,,,,,,,,
,1.0996699669966997e-07,6664,,,,,,,,,
21,,6664,0.07846007496118546,,,,,,,,
21,,6665,,0.5625,0.7200000286102295,0.08365639299154282,0.08365639299154282,-0.021847737953066826,0.5625,1.0,-0.005040451418608427
,1.1004950495049504e-07,6669,,,,,,,,,
22,,6669,0.08858074992895126,,,,,,,,
,1.1013201320132012e-07,6674,,,,,,,,,
22,,6674,0.06839922815561295,,,,,,,,
,1.1021452145214522e-07,6679,,,,,,,,,
22,,6679,0.04830458015203476,,,,,,,,
,1.102970297029703e-07,6684,,,,,,,,,
22,,6684,0.06629975885152817,,,,,,,,
,1.1037953795379538e-07,6689,,,,,,,,,
22,,6689,0.07538048177957535,,,,,,,,
,1.1046204620462046e-07,6694,,,,,,,,,
22,,6694,0.031963251531124115,,,,,,,,
,1.1054455445544554e-07,6699,,,,,,,,,
22,,6699,0.06865253299474716,,,,,,,,
,1.1062706270627062e-07,6704,,,,,,,,,
22,,6704,0.134755939245224,,,,,,,,
,1.1070957095709571e-07,6709,,,,,,,,,
22,,6709,0.09814471751451492,,,,,,,,
,1.1079207920792079e-07,6714,,,,,,,,,
22,,6714,0.09185295552015305,,,,,,,,
,1.1087458745874586e-07,6719,,,,,,,,,
22,,6719,0.07537917047739029,,,,,,,,
,1.1095709570957095e-07,6724,,,,,,,,,
22,,6724,0.07031742483377457,,,,,,,,
,1.1103960396039603e-07,6729,,,,,,,,,
22,,6729,0.05049958825111389,,,,,,,,
,1.1112211221122112e-07,6734,,,,,,,,,
22,,6734,0.04486257955431938,,,,,,,,
,1.1120462046204621e-07,6739,,,,,,,,,
22,,6739,0.06435064971446991,,,,,,,,
,1.1128712871287129e-07,6744,,,,,,,,,
22,,6744,0.07053490728139877,,,,,,,,
,1.1136963696369636e-07,6749,,,,,,,,,
22,,6749,0.03957318887114525,,,,,,,,
,1.1145214521452145e-07,6754,,,,,,,,,
22,,6754,0.07620687037706375,,,,,,,,
,1.1153465346534653e-07,6759,,,,,,,,,
22,,6759,0.09583516418933868,,,,,,,,
,1.1161716171617161e-07,6764,,,,,,,,,
22,,6764,0.11486849188804626,,,,,,,,
,1.116996699669967e-07,6769,,,,,,,,,
22,,6769,0.1061563789844513,,,,,,,,
,1.1178217821782177e-07,6774,,,,,,,,,
22,,6774,0.03944048658013344,,,,,,,,
,1.1186468646864685e-07,6779,,,,,,,,,
22,,6779,0.1465291678905487,,,,,,,,
,1.1194719471947195e-07,6784,,,,,,,,,
22,,6784,0.09013567119836807,,,,,,,,
,1.1202970297029703e-07,6789,,,,,,,,,
22,,6789,0.048201728612184525,,,,,,,,
,1.1211221122112211e-07,6794,,,,,,,,,
22,,6794,0.0648765116930008,,,,,,,,
,1.1219471947194718e-07,6799,,,,,,,,,
22,,6799,0.04730475693941116,,,,,,,,
,1.1227722772277227e-07,6804,,,,,,,,,
22,,6804,0.07470284402370453,,,,,,,,
,1.1235973597359735e-07,6809,,,,,,,,,
22,,6809,0.10066426545381546,,,,,,,,
,1.1244224422442243e-07,6814,,,,,,,,,
22,,6814,0.09834615141153336,,,,,,,,
,1.1252475247524753e-07,6819,,,,,,,,,
22,,6819,0.07161270081996918,,,,,,,,
,1.126072607260726e-07,6824,,,,,,,,,
22,,6824,0.11720093339681625,,,,,,,,
,1.1268976897689767e-07,6829,,,,,,,,,
22,,6829,0.10839562863111496,,,,,,,,
,1.1277227722772277e-07,6834,,,,,,,,,
22,,6834,0.08734256774187088,,,,,,,,
,1.1285478547854785e-07,6839,,,,,,,,,
22,,6839,0.10134997963905334,,,,,,,,
,1.1293729372937293e-07,6844,,,,,,,,,
22,,6844,0.08733302354812622,,,,,,,,
,1.1301980198019802e-07,6849,,,,,,,,,
22,,6849,0.04738699644804001,,,,,,,,
,1.1310231023102309e-07,6854,,,,,,,,,
22,,6854,0.10145062953233719,,,,,,,,
,1.1318481848184817e-07,6859,,,,,,,,,
22,,6859,0.0962095856666565,,,,,,,,
,1.1326732673267326e-07,6864,,,,,,,,,
22,,6864,0.11437821388244629,,,,,,,,
,1.1334983498349835e-07,6869,,,,,,,,,
22,,6869,0.08528412133455276,,,,,,,,
,1.1343234323432343e-07,6874,,,,,,,,,
22,,6874,0.0688566118478775,,,,,,,,
,1.1351485148514852e-07,6879,,,,,,,,,
22,,6879,0.0696047842502594,,,,,,,,
,1.1359735973597359e-07,6884,,,,,,,,,
22,,6884,0.06699436157941818,,,,,,,,
,1.1367986798679867e-07,6889,,,,,,,,,
22,,6889,0.04964515566825867,,,,,,,,
,1.1376237623762376e-07,6894,,,,,,,,,
22,,6894,0.09749305248260498,,,,,,,,
,1.1384488448844884e-07,6899,,,,,,,,,
22,,6899,0.10529835522174835,,,,,,,,
,1.1392739273927392e-07,6904,,,,,,,,,
22,,6904,0.09707650542259216,,,,,,,,
,1.14009900990099e-07,6909,,,,,,,,,
22,,6909,0.08470607548952103,,,,,,,,
,1.1409240924092408e-07,6914,,,,,,,,,
22,,6914,0.14472337067127228,,,,,,,,
,1.1417491749174916e-07,6919,,,,,,,,,
22,,6919,0.07591138035058975,,,,,,,,
,1.1425742574257426e-07,6924,,,,,,,,,
22,,6924,0.11272583156824112,,,,,,,,
,1.1433993399339934e-07,6929,,,,,,,,,
22,,6929,0.05689466372132301,,,,,,,,
,1.144224422442244e-07,6934,,,,,,,,,
22,,6934,0.09710340946912766,,,,,,,,
,1.145049504950495e-07,6939,,,,,,,,,
22,,6939,0.06755846738815308,,,,,,,,
,1.1458745874587458e-07,6944,,,,,,,,,
22,,6944,0.03814922273159027,,,,,,,,
,1.1466996699669966e-07,6949,,,,,,,,,
22,,6949,0.0634598657488823,,,,,,,,
,1.1475247524752476e-07,6954,,,,,,,,,
22,,6954,0.08371675759553909,,,,,,,,
,1.1483498349834984e-07,6959,,,,,,,,,
22,,6959,0.10706505179405212,,,,,,,,
,1.149174917491749e-07,6964,,,,,,,,,
22,,6964,0.12354442477226257,,,,,,,,
22,,6968,,0.5625,0.7200000286102295,0.08369682729244232,0.08369682729244232,-0.015554742887616158,0.5625,1.0,-0.00014300714246928692
,1.15e-07,6969,,,,,,,,,
23,,6969,0.06326740980148315,,,,,,,,
,1.1508250825082508e-07,6974,,,,,,,,,
23,,6974,0.09323235601186752,,,,,,,,
,1.1516501650165016e-07,6979,,,,,,,,,
23,,6979,0.0808602049946785,,,,,,,,
,1.1524752475247525e-07,6984,,,,,,,,,
23,,6984,0.11695188283920288,,,,,,,,
,1.1533003300330032e-07,6989,,,,,,,,,
23,,6989,0.08357912302017212,,,,,,,,
,1.154125412541254e-07,6994,,,,,,,,,
23,,6994,0.06017191335558891,,,,,,,,
,1.154950495049505e-07,6999,,,,,,,,,
23,,6999,0.10645196586847305,,,,,,,,
,1.1557755775577558e-07,7004,,,,,,,,,
23,,7004,0.10384169220924377,,,,,,,,
,1.1566006600660066e-07,7009,,,,,,,,,
23,,7009,0.10694971680641174,,,,,,,,
,1.1574257425742575e-07,7014,,,,,,,,,
23,,7014,0.06734093278646469,,,,,,,,
,1.1582508250825082e-07,7019,,,,,,,,,
23,,7019,0.11988557130098343,,,,,,,,
,1.159075907590759e-07,7024,,,,,,,,,
23,,7024,0.061429016292095184,,,,,,,,
,1.1599009900990099e-07,7029,,,,,,,,,
23,,7029,0.12588106095790863,,,,,,,,
,1.1607260726072607e-07,7034,,,,,,,,,
23,,7034,0.07104483991861343,,,,,,,,
,1.1615511551155115e-07,7039,,,,,,,,,
23,,7039,0.11033476144075394,,,,,,,,
,1.1623762376237623e-07,7044,,,,,,,,,
23,,7044,0.06085648015141487,,,,,,,,
,1.1632013201320131e-07,7049,,,,,,,,,
23,,7049,0.05585991218686104,,,,,,,,
,1.164026402640264e-07,7054,,,,,,,,,
23,,7054,0.06169968843460083,,,,,,,,
,1.1648514851485149e-07,7059,,,,,,,,,
23,,7059,0.051761794835329056,,,,,,,,
,1.1656765676567657e-07,7064,,,,,,,,,
23,,7064,0.02868732064962387,,,,,,,,
,1.1665016501650164e-07,7069,,,,,,,,,
23,,7069,0.06775921583175659,,,,,,,,
,1.1673267326732673e-07,7074,,,,,,,,,
23,,7074,0.09673073142766953,,,,,,,,
,1.1681518151815181e-07,7079,,,,,,,,,
23,,7079,0.05261320620775223,,,,,,,,
,1.1689768976897689e-07,7084,,,,,,,,,
23,,7084,0.0646117776632309,,,,,,,,
,1.1698019801980199e-07,7089,,,,,,,,,
23,,7089,0.05465562269091606,,,,,,,,
,1.1706270627062707e-07,7094,,,,,,,,,
23,,7094,0.06100771948695183,,,,,,,,
,1.1714521452145213e-07,7099,,,,,,,,,
23,,7099,0.08848356455564499,,,,,,,,
,1.1722772277227721e-07,7104,,,,,,,,,
23,,7104,0.06011805683374405,,,,,,,,
,1.1731023102310231e-07,7109,,,,,,,,,
23,,7109,0.059991419315338135,,,,,,,,
,1.1739273927392739e-07,7114,,,,,,,,,
23,,7114,0.06310396641492844,,,,,,,,
,1.1747524752475247e-07,7119,,,,,,,,,
23,,7119,0.10394960641860962,,,,,,,,
,1.1755775577557755e-07,7124,,,,,,,,,
23,,7124,0.06160639598965645,,,,,,,,
,1.1764026402640263e-07,7129,,,,,,,,,
23,,7129,0.0686429813504219,,,,,,,,
,1.1772277227722771e-07,7134,,,,,,,,,
23,,7134,0.10876186937093735,,,,,,,,
,1.178052805280528e-07,7139,,,,,,,,,
23,,7139,0.024625428020954132,,,,,,,,
,1.1788778877887789e-07,7144,,,,,,,,,
23,,7144,0.09812506288290024,,,,,,,,
,1.1797029702970295e-07,7149,,,,,,,,,
23,,7149,0.03994119539856911,,,,,,,,
,1.1805280528052805e-07,7154,,,,,,,,,
23,,7154,0.11037315428256989,,,,,,,,
,1.1813531353135313e-07,7159,,,,,,,,,
23,,7159,0.09233761578798294,,,,,,,,
,1.1821782178217821e-07,7164,,,,,,,,,
23,,7164,0.05491882935166359,,,,,,,,
,1.183003300330033e-07,7169,,,,,,,,,
23,,7169,0.09379623830318451,,,,,,,,
,1.1838283828382838e-07,7174,,,,,,,,,
23,,7174,0.12386976927518845,,,,,,,,
,1.1846534653465345e-07,7179,,,,,,,,,
23,,7179,0.07790802419185638,,,,,,,,
,1.1854785478547854e-07,7184,,,,,,,,,
23,,7184,0.07818026095628738,,,,,,,,
,1.1863036303630362e-07,7189,,,,,,,,,
23,,7189,0.07295000553131104,,,,,,,,
,1.187128712871287e-07,7194,,,,,,,,,
23,,7194,0.0752372220158577,,,,,,,,
,1.187953795379538e-07,7199,,,,,,,,,
23,,7199,0.03229447081685066,,,,,,,,
,1.1887788778877887e-07,7204,,,,,,,,,
23,,7204,0.07783683389425278,,,,,,,,
,1.1896039603960395e-07,7209,,,,,,,,,
23,,7209,0.07049395889043808,,,,,,,,
,1.1904290429042904e-07,7214,,,,,,,,,
23,,7214,0.04293699562549591,,,,,,,,
,1.1912541254125412e-07,7219,,,,,,,,,
23,,7219,0.124015673995018,,,,,,,,
,1.192079207920792e-07,7224,,,,,,,,,
23,,7224,0.06887181103229523,,,,,,,,
,1.1929042904290428e-07,7229,,,,,,,,,
23,,7229,0.04521815478801727,,,,,,,,
,1.1937293729372938e-07,7234,,,,,,,,,
23,,7234,0.05548828840255737,,,,,,,,
,1.1945544554455444e-07,7239,,,,,,,,,
23,,7239,0.08947394043207169,,,,,,,,
,1.1953795379537954e-07,7244,,,,,,,,,
23,,7244,0.05015956982970238,,,,,,,,
,1.196204620462046e-07,7249,,,,,,,,,
23,,7249,0.10063581168651581,,,,,,,,
,1.197029702970297e-07,7254,,,,,,,,,
23,,7254,0.05527973920106888,,,,,,,,
,1.197854785478548e-07,7259,,,,,,,,,
23,,7259,0.12771499156951904,,,,,,,,
,1.1986798679867986e-07,7264,,,,,,,,,
23,,7264,0.1580074429512024,,,,,,,,
,1.1995049504950493e-07,7269,,,,,,,,,
23,,7269,0.061831217259168625,,,,,,,,
23,,7271,,0.5625,0.7200000286102295,0.08373650163412094,0.08373650163412094,-0.010042831301689148,0.5625,1.0,0.010474723763763905
,1.2003300330033002e-07,7274,,,,,,,,,
24,,7274,0.06824517995119095,,,,,,,,
,1.2011551155115512e-07,7279,,,,,,,,,
24,,7279,0.05175400897860527,,,,,,,,
,1.2019801980198018e-07,7284,,,,,,,,,
24,,7284,0.12388690561056137,,,,,,,,
,1.2028052805280528e-07,7289,,,,,,,,,
24,,7289,0.1329534947872162,,,,,,,,
,1.2036303630363037e-07,7294,,,,,,,,,
24,,7294,0.07376661151647568,,,,,,,,
,1.2044554455445544e-07,7299,,,,,,,,,
24,,7299,0.07045088708400726,,,,,,,,
,1.2052805280528053e-07,7304,,,,,,,,,
24,,7304,0.11964908242225647,,,,,,,,
,1.206105610561056e-07,7309,,,,,,,,,
24,,7309,0.06950206309556961,,,,,,,,
,1.206930693069307e-07,7314,,,,,,,,,
24,,7314,0.12250440567731857,,,,,,,,
,1.207755775577558e-07,7319,,,,,,,,,
24,,7319,0.06722314655780792,,,,,,,,
,1.2085808580858085e-07,7324,,,,,,,,,
24,,7324,0.11704983562231064,,,,,,,,
,1.2094059405940592e-07,7329,,,,,,,,,
24,,7329,0.1496736854314804,,,,,,,,
,1.2102310231023102e-07,7334,,,,,,,,,
24,,7334,0.08643315732479095,,,,,,,,
,1.211056105610561e-07,7339,,,,,,,,,
24,,7339,0.0858241617679596,,,,,,,,
,1.2118811881188118e-07,7344,,,,,,,,,
24,,7344,0.10729213804006577,,,,,,,,
,1.2127062706270627e-07,7349,,,,,,,,,
24,,7349,0.11168741434812546,,,,,,,,
,1.2135313531353134e-07,7354,,,,,,,,,
24,,7354,0.0806586816906929,,,,,,,,
,1.2143564356435643e-07,7359,,,,,,,,,
24,,7359,0.11758105456829071,,,,,,,,
,1.2151815181518153e-07,7364,,,,,,,,,
24,,7364,0.048974983394145966,,,,,,,,
,1.216006600660066e-07,7369,,,,,,,,,
24,,7369,0.05722630396485329,,,,,,,,
,1.216831683168317e-07,7374,,,,,,,,,
24,,7374,0.023970134556293488,,,,,,,,
,1.2176567656765675e-07,7379,,,,,,,,,
24,,7379,0.08708328008651733,,,,,,,,
,1.2184818481848185e-07,7384,,,,,,,,,
24,,7384,0.08270731568336487,,,,,,,,
,1.2193069306930692e-07,7389,,,,,,,,,
24,,7389,0.10106860846281052,,,,,,,,
,1.22013201320132e-07,7394,,,,,,,,,
24,,7394,0.08112351596355438,,,,,,,,
,1.220957095709571e-07,7399,,,,,,,,,
24,,7399,0.06296145915985107,,,,,,,,
,1.2217821782178217e-07,7404,,,,,,,,,
24,,7404,0.07107029855251312,,,,,,,,
,1.2226072607260726e-07,7409,,,,,,,,,
24,,7409,0.09310201555490494,,,,,,,,
,1.2234323432343233e-07,7414,,,,,,,,,
24,,7414,0.05914822593331337,,,,,,,,
,1.2242574257425743e-07,7419,,,,,,,,,
24,,7419,0.04260651394724846,,,,,,,,
,1.225082508250825e-07,7424,,,,,,,,,
24,,7424,0.06563775986433029,,,,,,,,
,1.225907590759076e-07,7429,,,,,,,,,
24,,7429,0.07635816186666489,,,,,,,,
,1.2267326732673265e-07,7434,,,,,,,,,
24,,7434,0.11146659404039383,,,,,,,,
,1.2275577557755775e-07,7439,,,,,,,,,
24,,7439,0.036796245723962784,,,,,,,,
,1.2283828382838284e-07,7444,,,,,,,,,
24,,7444,0.0871891975402832,,,,,,,,
,1.229207920792079e-07,7449,,,,,,,,,
24,,7449,0.05915319174528122,,,,,,,,
,1.23003300330033e-07,7454,,,,,,,,,
24,,7454,0.10151215642690659,,,,,,,,
,1.2308580858085807e-07,7459,,,,,,,,,
24,,7459,0.08544812351465225,,,,,,,,
,1.2316831683168316e-07,7464,,,,,,,,,
24,,7464,0.07003907114267349,,,,,,,,
,1.2325082508250823e-07,7469,,,,,,,,,
24,,7469,0.0898134857416153,,,,,,,,
,1.2333333333333333e-07,7474,,,,,,,,,
24,,7474,0.047137416899204254,,,,,,,,
,1.2341584158415842e-07,7479,,,,,,,,,
24,,7479,0.06768158823251724,,,,,,,,
,1.234983498349835e-07,7484,,,,,,,,,
24,,7484,0.14367592334747314,,,,,,,,
,1.2358085808580858e-07,7489,,,,,,,,,
24,,7489,0.06020090728998184,,,,,,,,
,1.2366336633663365e-07,7494,,,,,,,,,
24,,7494,0.08345632255077362,,,,,,,,
,1.2374587458745874e-07,7499,,,,,,,,,
24,,7499,0.06118348613381386,,,,,,,,
,1.2382838283828384e-07,7504,,,,,,,,,
24,,7504,0.1298285275697708,,,,,,,,
,1.239108910891089e-07,7509,,,,,,,,,
24,,7509,0.12522360682487488,,,,,,,,
,1.2399339933993397e-07,7514,,,,,,,,,
24,,7514,0.07789544016122818,,,,,,,,
,1.2407590759075906e-07,7519,,,,,,,,,
24,,7519,0.08817330747842789,,,,,,,,
,1.2415841584158416e-07,7524,,,,,,,,,
24,,7524,0.0698469951748848,,,,,,,,
,1.2424092409240923e-07,7529,,,,,,,,,
24,,7529,0.13054966926574707,,,,,,,,
,1.2432343234323432e-07,7534,,,,,,,,,
24,,7534,0.06625824421644211,,,,,,,,
,1.244059405940594e-07,7539,,,,,,,,,
24,,7539,0.052136871963739395,,,,,,,,
,1.2448844884488448e-07,7544,,,,,,,,,
24,,7544,0.051633741706609726,,,,,,,,
,1.2457095709570958e-07,7549,,,,,,,,,
24,,7549,0.07021985948085785,,,,,,,,
,1.2465346534653464e-07,7554,,,,,,,,,
24,,7554,0.0534207709133625,,,,,,,,
,1.2473597359735974e-07,7559,,,,,,,,,
24,,7559,0.10739874094724655,,,,,,,,
,1.2481848184818483e-07,7564,,,,,,,,,
24,,7564,0.09280462563037872,,,,,,,,
,1.249009900990099e-07,7569,,,,,,,,,
24,,7569,0.07608209550380707,,,,,,,,
,1.2498349834983496e-07,7574,,,,,,,,,
24,,7574,0.10242998600006104,,,,,,,,
24,,7574,,0.5625,0.7200000286102295,0.08377453684806824,0.08377453684806824,-0.003288419684395194,0.5625,1.0,0.011765454895794392
,1.2506600660066006e-07,7579,,,,,,,,,
25,,7579,0.07638035714626312,,,,,,,,
,1.2514851485148515e-07,7584,,,,,,,,,
25,,7584,0.06648515164852142,,,,,,,,
,1.2523102310231025e-07,7589,,,,,,,,,
25,,7589,0.13169080018997192,,,,,,,,
,1.253135313531353e-07,7594,,,,,,,,,
25,,7594,0.12391190230846405,,,,,,,,
,1.2539603960396038e-07,7599,,,,,,,,,
25,,7599,0.12350593507289886,,,,,,,,
,1.2547854785478548e-07,7604,,,,,,,,,
25,,7604,0.09744604676961899,,,,,,,,
,1.2556105610561054e-07,7609,,,,,,,,,
